"","ID","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance.mi.","Description","Number","Street","Side","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature.F.","Wind_Chill.F.","Humidity...","Pressure.in.","Visibility.mi.","Wind_Direction","Wind_Speed.mph.","Precipitation.in.","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"2658221","A-2658221",2,"2018-05-24 03:59:24","2018-05-24 09:59:24",43.09419,-76.1665,43.10189,-76.18081,0.897,"Between I-81/Exit 36 and Electronics Pky/Exit 37 - Accident.",NA,"New York Trwy W","R","Syracuse","Onondaga","NY","13212","US","US/Eastern","KSYR","2018-05-24 03:54:00",50,NA,96,30.13,10,"West",5.8,NA,"Clear","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Day"
"2661199","A-2661199",2,"2018-04-03 17:18:55","2018-04-03 23:18:55",43.04878,-76.14252,43.05412,-76.15182,0.597,"At I-690 - Accident. Right lane blocked.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2018-04-03 16:56:00",37.9,32.1,100,29.86,3,"ENE",8.1,0,"Light Rain","False","False","False","False","True","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"2661706","A-2661706",2,"2018-04-04 07:23:23","2018-04-04 13:23:23",43.05166,-76.1369,43.05265,-76.1499,0.66,"At I-81 - Accident. Left lane blocked.",NA,"I-690 W","R","Syracuse","Onondaga","NY","13203","US","US/Eastern","KSYR","2018-04-04 06:54:00",51.1,NA,89,29.32,10,"ESE",5.8,0,"Light Rain","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2662260","A-2662260",4,"2018-04-05 16:35:14","2018-04-05 22:35:14",43.05126,-76.1488,43.0542,-76.11806,1.565,"Closed between I-81 and Teall Ave/Exit 14 - Road closed due to accident.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2018-04-05 16:54:00",32,20.8,44,30.1,10,"WNW",17.3,NA,"Mostly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2662262","A-2662262",2,"2018-04-05 16:57:44","2018-04-05 22:57:44",43.05232,-76.1252,43.0542,-76.11806,0.383,"At Teall Ave/Exit 14 - Accident. Left lane blocked.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2018-04-05 16:54:00",32,20.8,44,30.1,10,"WNW",17.3,NA,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2662263","A-2662263",4,"2018-04-05 16:57:44","2018-04-05 22:57:44",43.05308,-76.15112,43.05111,-76.1465,0.27,"Ramp closed to I-690 - Road closed due to accident.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13203","US","US/Eastern","KSYR","2018-04-05 16:54:00",32,20.8,44,30.1,10,"WNW",17.3,NA,"Mostly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2662721","A-2662721",4,"2018-04-06 05:47:57","2018-04-06 11:47:57",43.03877,-76.14205,43.04273,-76.14231,0.274,"Closed at Adams St/Exit 18 - Road closed due to accident.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2018-04-06 05:54:00",24.1,14.4,81,29.99,10,"SE",9.2,NA,"Scattered Clouds","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"2665842","A-2665842",4,"2018-04-16 08:31:42","2018-04-16 14:31:42",43.0585,-76.10418,43.05619,-76.10401,0.16,"Closed at I-690/Burnett Ave - Road closed due to accident.",2298," Burnet Ave","R","Syracuse","Onondaga","NY","13206-2931","US","US/Eastern","KSYR","2018-04-16 08:21:00",37.9,26.1,86,29.65,10,"East",27.6,0,"Light Rain","False","False","False","False","False","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"2666203","A-2666203",3,"2018-04-17 05:30:57","2018-04-17 11:30:57",43.1375,-76.08752,43.13463,-76.07656,0.587,"At Northern Blvd/Exit 8 - Accident. Right lane blocked. Center lane blocked.",NA,"I-481 S","R","Syracuse","Onondaga","NY","13212","US","US/Eastern","KSYR","2018-04-17 05:38:00",35.1,25.9,92,29.59,9,"West",13.8,0,"Light Snow","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"2669425","A-2669425",2,"2018-04-25 08:46:44","2018-04-25 14:46:44",43.04878,-76.14252,43.05304,-76.15093,0.517,"At I-690 - Accident.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2018-04-25 08:54:00",50,NA,100,29.9,10,"East",11.5,0,"Light Drizzle","False","False","False","False","True","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"2671098","A-2671098",3,"2018-02-28 18:40:21","2018-03-01 00:40:21",43.0559,-76.167,43.056,-76.17045,0.174,"At Geddes St/Exit 10 - Accident. Right lane blocked. Center lane blocked.",NA,"I-690 W","R","Syracuse","Onondaga","NY","13204","US","US/Eastern","KSYR","2018-02-28 18:54:00",48.9,NA,86,29.81,10,"WSW",3.5,0,"Light Rain","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"2672182","A-2672182",4,"2018-03-02 07:24:35","2018-03-02 13:24:35",43.05144,-76.14587,43.05265,-76.1499,0.22,"Ramp closed to I-81 - Road closed due to accident.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2018-03-02 07:28:00",28,14.9,100,29.74,0.5,"NNW",19.6,0.02,"Snow","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2674783","A-2674783",3,"2018-03-09 23:00:38","2018-03-10 05:00:38",43.039502,-76.14229,43.02638,-76.14033,0.912,"At Colvin St - Accident.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2018-03-09 23:04:00",28.9,17.7,96,29.8,3,"West",15,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"2676095","A-2676095",2,"2018-03-13 06:55:54","2018-03-13 12:55:54",43.05526,-76.16285,43.05417,-76.15561,0.373,"At Genesee St/West St/Exit 11/Exit 12 - Accident. Right lane blocked.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13204","US","US/Eastern","KSYR","2018-03-13 06:54:00",28,19.3,96,29.81,8,"West",9.2,0,"Light Snow","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
"2677253","A-2677253",2,"2018-03-15 08:05:40","2018-03-15 14:05:40",43.10627,-76.15147,43.09337,-76.1637,1.084,"Between US-11/Exit 26 and I-90/Thruway/Exit 25 - Accident. Left lane blocked.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13212","US","US/Eastern","KSYR","2018-03-15 07:54:00",23,11.7,85,29.57,10,"WSW",11.5,NA,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2677255","A-2677255",2,"2018-03-15 08:55:55","2018-03-15 14:55:55",43.08002,-76.22451,43.07703,-76.22787,0.267,"Ramp to I-690/Bridge St - Accident. Right lane blocked.",NA,"State Fair Blvd","R","Syracuse","Onondaga","NY","13209","US","US/Eastern","KSYR","2018-03-15 08:54:00",26.1,14,81,29.57,10,"WSW",15,NA,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2680173","A-2680173",2,"2018-03-22 08:12:24","2018-03-22 14:12:24",43.05146,-76.13657,43.0542,-76.11806,0.954,"Between I-81 and Teall Ave/Exit 14 - Accident. Left lane blocked.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13203","US","US/Eastern","KSYR","2018-03-22 07:54:00",27,18,69,29.97,10,"NW",9.2,NA,"Mostly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2681396","A-2681396",2,"2018-03-25 15:00:54","2018-03-25 15:30:54",43.141301,-76.113039,43.140513,-76.113896,0.07,"At RT-481/Exit 29 - Accident.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13212","US","US/Eastern","KSYR","2018-03-25 14:54:00",37.9,33.5,53,30.5,10,"NE",5.8,NA,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2681493","A-2681493",2,"2018-03-26 12:23:46","2018-03-26 18:23:46",43.05232,-76.1252,43.0542,-76.11806,0.383,"At Teall Ave/Exit 14 - Accident.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2018-03-26 11:54:00",39.9,35.1,45,30.7,10,"East",6.9,NA,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2682893","A-2682893",2,"2018-03-29 17:55:33","2018-03-29 23:55:33",43.05879,-76.09929,43.05648,-76.10992,0.56,"At Midler Ave/Exit 15 - Accident. Right lane blocked.",NA,"I-690 W","R","Syracuse","Onondaga","NY","13224","US","US/Eastern","KSYR","2018-03-29 17:54:00",46,43.1,100,29.76,8,"ENE",5.8,0.05,"Light Rain","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2683937","A-2683937",2,"2018-01-31 08:01:03","2018-01-31 14:01:03",43.07657,-76.21454,43.06294,-76.19224,1.468,"Between RT-297/Exit 6/Exit 7 and Willis Ave - Accident. Right lane blocked.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13209","US","US/Eastern","KSYR","2018-01-31 08:04:00",10,NA,87,30.25,10,"Calm",NA,NA,"Mostly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2683946","A-2683946",3,"2018-01-31 09:22:03","2018-01-31 15:22:03",43.10662,-76.25313,43.08501,-76.229,1.927,"Between State Fair BL/Van Vleck/Exit 5 and RT-695/Exit 6 - Accident.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13209","US","US/Eastern","KSYR","2018-01-31 08:54:00",12,2.7,80,30.25,10,"SE",5.8,NA,"Mostly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2683956","A-2683956",2,"2018-01-31 15:45:18","2018-01-31 21:45:18",43.12727,-76.12127,43.12193,-76.12627,0.447,"At Taft Rd/Exit 28 - Accident. in the left lane.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13212","US","US/Eastern","KSYR","2018-01-31 15:46:00",21.9,8.2,92,29.85,3,"ESE",16.1,0.03,"Light Snow","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2683957","A-2683957",2,"2018-01-31 16:10:46","2018-01-31 22:10:46",43.12727,-76.12127,43.12193,-76.12627,0.447,"At Taft Rd/Exit 28 - Accident. Left lane blocked.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13212","US","US/Eastern","KSYR","2018-01-31 15:54:00",21.9,8.7,92,29.86,7,"ESE",15,0.03,"Light Snow","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2683962","A-2683962",2,"2018-01-31 16:40:04","2018-01-31 22:40:04",43.07128,-76.20464,43.07247,-76.20768,0.174,"At Solvay/Exit 7 - Accident. Left lane blocked.",NA,"I-690 W","R","Syracuse","Onondaga","NY","13209","US","US/Eastern","KSYR","2018-01-31 16:54:00",25,20.7,78,29.84,10,"ESE",3.5,0,"Overcast","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2685137","A-2685137",2,"2018-02-02 06:33:19","2018-02-02 12:33:19",43.05903,-76.08854,43.05777,-76.07604,0.637,"At RT-635/Thompson Rd/Exit 16/Exit 17 - Accident. Left lane blocked.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13224","US","US/Eastern","KSYR","2018-02-02 06:29:00",17.1,6.6,92,30.03,1.2,"West",8.1,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"2687964","A-2687964",2,"2018-02-08 06:54:12","2018-02-08 12:54:12",43.05903,-76.08854,43.058427,-76.08474,0.196,"At RT-635/Thompson Rd/Exit 16/Exit 17 - Accident. Left lane blocked.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13224","US","US/Eastern","KSYR","2018-02-08 06:54:00",18,9.8,92,30.33,4,"WSW",5.8,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
"2688562","A-2688562",2,"2018-02-09 08:09:58","2018-02-09 14:09:58",43.06138,-76.15669,43.05878,-76.15455,0.21,"At Spencer St - Accident. Right lane blocked.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13204","US","US/Eastern","KSYR","2018-02-09 07:54:00",17.1,5.8,71,30.48,10,"SSW",9.2,NA,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2689573","A-2689573",2,"2018-02-12 17:21:59","2018-02-12 23:21:59",43.10629,-76.24806,43.1081,-76.25726,0.481,"At State Fair BL/Van Vleck/Exit 5 - Accident. Left lane blocked.",NA,"I-690 W","R","Syracuse","Onondaga","NY","13209","US","US/Eastern","KSYR","2018-02-12 16:54:00",26.1,13.1,69,30.61,10,"WNW",17.3,0,"Overcast","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2689576","A-2689576",2,"2018-02-12 20:14:28","2018-02-13 02:14:28",43.04878,-76.14252,43.05412,-76.15182,0.597,"At I-690 - Accident.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2018-02-12 19:54:00",24.1,12,65,30.68,10,"WNW",13.8,NA,"Mostly Cloudy","False","False","False","False","True","False","False","False","False","False","False","True","False","Night","Night","Night","Night"
"2694928","A-2694928",4,"2018-02-23 07:05:49","2018-02-23 13:05:49",43.02372,-76.22339,43.034168,-76.23064,0.809,"Closed between CR-39/Split Rock Rd/Fay Rd and Wynnfield Dr - Road closed due to accident.",NA,"Split Rock Rd","R","Syracuse","Onondaga","NY","13215","US","US/Eastern","KSYR","2018-02-23 06:54:00",30,20,96,30.51,10,"East",12.7,NA,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2696230","A-2696230",2,"2018-02-27 09:23:49","2018-02-27 15:23:49",43.04878,-76.14252,43.05412,-76.15182,0.597,"At I-690 - Accident. Right lane blocked.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2018-02-27 08:54:00",42.1,39.2,55,30.33,10,"WSW",4.6,NA,"Scattered Clouds","False","False","False","False","True","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"2696839","A-2696839",2,"2018-01-01 10:06:21","2018-01-01 16:06:21",43.06326,-76.15896,43.06259,-76.15835,0.056,"At Court St/NB Exit 22/SB Exit 21 - Accident. Right lane blocked.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13204","US","US/Eastern","KSYR","2018-01-01 09:54:00",-4,NA,87,30.43,10,"Calm",NA,NA,"Partly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2697114","A-2697114",2,"2018-01-02 01:58:06","2018-01-02 07:58:06",43.10838,-76.28297,43.093404,-76.31521,1.928,"Between I-690/RT-690/Exit 39 and Warners Travel Plaza - Accident.",NA,"New York Trwy W","R","Syracuse","Onondaga","NY","13209","US","US/Eastern","KSYR","2018-01-02 01:54:00",6.1,-8.7,87,30.36,3,"WNW",10.4,0,"Light Snow","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"2697170","A-2697170",2,"2018-01-02 16:28:53","2018-01-02 22:28:53",43.13733,-76.1169,43.14751,-76.10979,0.789,"At RT-481/Exit 29 - Accident. Left lane blocked.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13212","US","US/Eastern","KSYR","2018-01-02 16:54:00",19,0,71,30.22,5,"WSW",29.9,NA,"Blowing Snow","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2698329","A-2698329",2,"2018-01-04 09:08:37","2018-01-04 15:08:37",43.03877,-76.14205,43.05412,-76.15182,1.17,"Between Adams St/Exit 18 and I-690 - Accident. Right lane blocked.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2018-01-04 09:03:00",15.1,NA,84,29.8,1.8,"Calm",NA,0,"Light Snow","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2698362","A-2698362",2,"2018-01-04 16:06:14","2018-01-04 22:06:14",43.05166,-76.1369,43.05265,-76.1499,0.66,"At I-81 - Accident. Left lane blocked.",NA,"I-690 W","R","Syracuse","Onondaga","NY","13203","US","US/Eastern","KSYR","2018-01-04 15:54:00",19.9,8.6,89,29.66,1,"NW",10.4,0,"Light Snow","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2698378","A-2698378",2,"2018-01-04 19:50:27","2018-01-05 01:50:27",43.06261,-76.15814,43.06333,-76.15881,0.06,"At Court St/NB Exit 22/SB Exit 21 - Accident. Right lane blocked.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13208","US","US/Eastern","KSYR","2018-01-04 19:54:00",17.1,2.5,92,29.67,1,"WNW",15,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"2698994","A-2698994",2,"2018-01-05 07:11:27","2018-01-05 13:11:27",43.07128,-76.20464,43.08729,-76.23058,1.714,"Between Solvay/Exit 7 and RT-695/Exit 6 - Accident. Right lane blocked.",NA,"I-690 W","R","Syracuse","Onondaga","NY","13209","US","US/Eastern","KSYR","2018-01-05 07:18:00",1.9,-17.5,88,29.8,0.8,"West",16.1,0.01,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
"2699000","A-2699000",2,"2018-01-05 09:53:27","2018-01-05 15:53:27",43.05903,-76.08854,43.05777,-76.07604,0.637,"At RT-635/Thompson Rd/Exit 16/Exit 17 - Jackknifed trailer. Right lane blocked.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13224","US","US/Eastern","KSYR","2018-01-05 09:54:00",1.9,-18.1,80,29.88,2.5,"West",17.3,0,"Blowing Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"2699665","A-2699665",3,"2018-01-06 13:07:43","2018-01-06 19:07:43",43.04273,-76.14257,43.0397,-76.14233,0.21,"At Adams St/Exit 18 - Accident.",677," E Adams St","L","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2018-01-06 13:09:00",1.9,-16.2,80,30.27,4,"NW",13.8,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"2699666","A-2699666",3,"2018-01-06 13:07:43","2018-01-06 19:07:43",43.07657,-76.21454,43.07272,-76.20873,0.396,"At RT-297/Exit 6/Exit 7 - Accident.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13209","US","US/Eastern","KSYR","2018-01-06 13:09:00",1.9,-16.2,80,30.27,4,"NW",13.8,0,"Light Snow","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
